uid,query,,,,
,1.66E+13,157.44.221.154,,,
,1.66E+13,47.29.236.97,,,
,1.66E+13,106.207.60.250,,,
,1.68E+13,106.203.190.243 ,,,
,1.68E+13,106.193.230.89,,,
,1.71E+13,157.36.144.210,,,
,1.71E+13,106.202.217.99,,,
,1.71E+13,49.35.50.72,, ,
,1.72E+13,157.37.246.150,,,
,1.73E+13,112.79.138.229,,,
,1.73E+13,223.228.22.0,,,
,1.73E+13,157.40.215.145,,,
,1.74E+13,106.223.173.114 ,,,
,1.74E+13,106.219.6.58,,,
,1.74E+13,106.207.24.107,,,
,1.75E+13,47.29.54.101,,,
,1.75E+13,42.106.10.128, ,,
,1.75E+13,119.30.32.110, ,,
,1.77E+13,49.34.103.111, ,,
,1.77E+13,223.228.154.76,,,
,1.78E+13,47.247.64.208, ,,
,1.79E+13,47.247.124.90, ,,
,1.79E+13,49.206.115.132,,,
,1.81E+13,106.77.168.159,,,
,1.81E+13,223.176.147.85,,,
,1.82E+13,49.35.63.207,,,
,1.84E+13,223.188.217.43,,,
,1.84E+13,171.79.171.130,,,
,1.84E+13,106.193.206.86,,,
,1.85E+13,47.29.124.133, ,,
,1.85E+13,118.103.136.53,,,
,1.85E+13,106.79.96.240, ,,
,1.85E+13,47.8.46.80,,,
,1.85E+13,47.8.218.233,,,
,1.86E+13,42.110.136.48, ,,
,1.88E+13,49.35.75.169,,,
,1.88E+13,47.11.172.154, ,,
,1.88E+13,47.29.131.69,,,
,1.88E+13,42.108.36.208, ,,
,1.89E+13,27.97.47.112,,,
,1.90E+13,47.11.180.194, ,,
,1.90E+13,157.37.210.45, ,,
,1.90E+13,42.108.214.239,,,
,1.91E+13,223.233.34.17, ,,
,1.91E+13,171.51.191.146,,,
,1.92E+13,47.9.107.137,,,
,1.92E+13,157.37.16.98,,,
,1.93E+13,157.35.232.139,,,
,1.93E+13,157.41.156.128,,,
,1.93E+13,49.34.156.31,,,
,1.94E+13,106.207.144.125 ,,,
,1.95E+13,47.29.213.137, ,,
,1.95E+13,49.35.35.255,,,
,1.97E+13,37.39.219.185, ,,
,1.97E+13,47.247.0.92,, ,
,1.97E+13,106.192.218.162 ,,,
,1.98E+13,47.30.48.57,, ,
,2.00E+13,109.161.160.79,,,
,2.01E+13,47.15.157.69,,,
,2.02E+13,49.14.98.183,,,
,2.03E+13,106.67.9.21,, ,
,2.03E+13,1.187.2.197,, ,
,2.04E+13,49.14.91.32,, ,
,2.04E+13,157.32.45.157, ,,
,2.04E+13,49.35.11.184,,,
,2.04E+13,157.49.116.160,,,
,2.05E+13,45.249.59.94,,,
,2.05E+13,42.110.165.106,,,
,2.05E+13,188.70.1.248,,,
,2.06E+13,103.100.20.8,,,
,2.06E+13,106.213.131.103 ,,,
,2.07E+13,42.106.30.28,,,
,2.07E+13,103.25.14.220, ,,
,2.07E+13,47.29.225.54,,,
,2.07E+13,42.111.12.252, ,,
,2.09E+13,157.32.50.125, ,,
,2.10E+13,58.145.190.225,,,
,2.10E+13,27.97.155.26,,,
,2.12E+13,157.37.171.170,,,
,2.13E+13,106.203.24.176,,,
,2.16E+13,27.61.137.62,,,
,2.17E+13,157.41.165.161,,,
,2.18E+13,47.8.146.92,, ,
,2.18E+13,27.97.73.75,, ,
,2.18E+13,59.88.92.165,,,
,2.18E+13,106.79.233.17, ,,
,2.19E+13,106.213.161.44,,,
,2.20E+13,47.15.61.45,, ,
,2.21E+13,157.37.237.157,,,
,2.21E+13,47.11.236.56,,,
,2.22E+13,109.161.168.40,,,
,2.22E+13,49.34.115.165, ,,
,2.22E+13,47.8.15.5,,, 
,2.23E+13,202.134.13.136,,,
,2.23E+13,157.49.88.164, ,,
,2.23E+13,119.30.39.254, ,,
,2.25E+13,106.210.209.122 ,,,
,2.26E+13,47.11.177.179, ,,
,2.27E+13,49.35.31.183,,,
,2.27E+13,42.111.36.51,,,
,2.28E+13,47.11.252.112, ,,
,2.29E+13,47.29.110.167, ,,
,2.29E+13,188.71.192.159,,,
,2.29E+13,47.11.171.65,,,
,2.30E+13,49.34.186.132, ,,
,2.30E+13,42.111.10.225, ,,
,2.30E+13,157.44.165.249,,,
,2.31E+13,37.131.56.35,,,
,2.32E+13,139.167.187.223 ,,,
,2.32E+13,106.78.163.223,,,
,2.33E+13,39.33.134.119, ,,
,2.33E+13,103.87.167.67, ,,
,2.33E+13,157.41.156.228,,,
,2.34E+13,49.35.55.254,,,
,2.34E+13,106.223.26.205,,,
,2.34E+13,47.15.160.85,,,
,2.35E+13,42.106.13.228, ,,
,2.35E+13,106.206.79.229,,,
,2.35E+13,47.11.225.57,,,
,2.35E+13,103.87.28.186, ,,
,2.35E+13,106.207.77.41, ,,
,2.37E+13,106.213.253.242 ,,,
,2.38E+13,47.30.77.168,,,
,2.38E+13,205.253.146.232 ,,,
,2.38E+13,49.35.252.177, ,,
,2.38E+13,157.37.242.239,,,
,2.38E+13,49.34.102.244, ,,
,2.39E+13,157.41.250.174,,,
,2.39E+13,157.44.156.14, ,,
,2.41E+13,47.8.76.245,, ,
,2.42E+13,42.106.43.22,,,
,2.42E+13,119.30.32.203, ,,
,2.42E+13,47.30.127.73,,,
,2.45E+13,47.247.222.209,,,
,2.45E+13,223.184.235.186 ,,,
,2.46E+13,49.35.238.21,,,
,2.47E+13,223.237.47.249,,,
,2.47E+13,47.247.31.175, ,,
,2.47E+13,103.58.9.72,, ,
,2.47E+13,47.8.166.9,,,
,2.48E+13,47.15.214.161, ,,
,2.48E+13,139.167.53.134,,,
,2.49E+13,106.202.143.67,,,
,2.49E+13,109.161.168.79,,,
,2.50E+13,27.59.209.89,,,
,2.52E+13,112.79.146.152,,,
,2.52E+13,47.8.51.134,, ,
,2.54E+13,42.106.204.223,,,
,2.55E+13,110.224.48.193,,,
,2.56E+13,1.187.240.99,,,
,2.56E+13,157.32.21.70,,,
,2.58E+13,49.14.80.56,, ,
,2.58E+13,49.34.150.254, ,,
,2.58E+13,157.40.167.161,,,
,2.60E+13,42.108.195.71, ,,
,2.60E+13,1.187.248.26,,,
,2.60E+13,157.32.64.18,,,
,2.60E+13,49.35.22.13,, ,
,2.61E+13,106.79.150.243,,,
,2.61E+13,106.210.162.162 ,,,
,2.61E+13,157.33.207.211,,,
,2.62E+13,223.187.129.166 ,,,
,2.62E+13,106.66.39.32,,,
,2.62E+13,47.29.202.213, ,,
,2.64E+13,49.34.109.28,,,
,2.64E+13,47.15.236.148, ,,
,2.64E+13,37.111.233.253,,,
,2.65E+13,49.14.98.30,, ,
,2.65E+13,49.35.111.229, ,,
,2.67E+13,49.35.21.38,, ,
,2.68E+13,139.167.103.77,,,
,2.69E+13,42.111.35.86,,,
,2.71E+13,94.76.48.7,,,
,2.75E+13,103.225.59.126,,,
,2.77E+13,157.48.201.84, ,,
,2.77E+13,157.48.89.97,,,
,2.78E+13,106.215.140.15,,,
,2.78E+13,106.76.241.61, ,,
,2.79E+13,42.106.44.15,,,
,2.80E+13,106.206.44.61, ,,
,2.82E+13,157.49.52.18,,,
,2.83E+13,42.111.18.18,,,
,2.83E+13,124.122.92.237,,,
,2.84E+13,46.186.188.224,,,
,2.84E+13,27.97.87.194,,,
,2.86E+13,223.182.61.207,,,
,2.86E+13,157.33.160.122,,,
,2.88E+13,94.128.71.25,,,
,2.89E+13,47.15.88.180,,,
,2.89E+13,157.32.79.226, ,,
,2.89E+13,157.37.251.173,,,
,2.92E+13,157.37.242.239,,,
,2.93E+13,157.32.65.140, ,,
,2.94E+13,106.77.108.129,,,
,2.94E+13,106.213.182.44,,,
,2.95E+13,47.8.157.113,,,
,2.96E+13,169.149.227.189 ,,,
,2.96E+13,49.33.84.213,,,
,2.96E+13,157.34.22.162, ,,
,2.96E+13,106.77.79.211, ,,
,2.97E+13,223.228.89.1,,,
,2.97E+13,157.42.5.39,, ,
,2.98E+13,47.247.7.181,,,
,2.98E+13,106.213.223.169 ,,,
,2.98E+13,106.202.246.78,,,
,2.99E+13,223.228.121.88,,,
,2.99E+13,49.35.206.213, ,,
,3.00E+13,157.49.104.133,,,
,3.00E+13,47.30.26.251,,,
,3.01E+13,106.67.33.109, ,,
,3.02E+13,109.161.135.156 ,,,
,3.02E+13,49.34.80.248,,,
,3.02E+13,182.66.11.237, ,,
,3.03E+13,157.33.191.33, ,,
,3.04E+13,106.209.184.78,,,
,3.05E+13,157.34.39.135, ,,
,3.05E+13,223.237.220.87,,,
,3.06E+13,223.186.106.10,,,
,3.06E+13,47.29.232.253, ,,
,3.06E+13,157.41.180.37, ,,
,3.07E+13,223.176.85.119,,,
,3.07E+13,106.192.209.21,,,
,3.08E+13,117.242.100.39,,,
,3.10E+13,106.76.114.6,,,
,3.10E+13,27.63.200.82,,,
,3.11E+13,94.128.87.77,,,
,3.11E+13,223.189.73.248,,,
,3.14E+13,49.34.145.93,,,
,3.14E+13,157.34.58.201, ,,
,3.14E+13,47.11.239.139, ,,
,3.16E+13,47.29.154.14,,,
,3.16E+13,27.123.214.102,,,
,3.16E+13,47.11.147.92,,,
,3.17E+13,157.42.127.12, ,,
,3.17E+13,47.15.126.227, ,,
,3.19E+13,157.37.237.105,,,
,3.20E+13,47.247.240.98, ,,
,3.20E+13,139.167.149.69,,,
,3.21E+13,47.8.145.29,, ,
,3.21E+13,157.48.237.0,,,
,3.22E+13,47.9.67.52,,,
,3.22E+13,27.63.131.79,,,
,3.22E+13,49.34.70.29,, ,
,3.23E+13,49.34.129.177, ,,
,3.25E+13,47.11.220.59,,,
,3.25E+13,157.35.230.239,,,
,3.25E+13,47.11.193.211, ,,
,3.25E+13,202.134.13.131,,,
,3.26E+13,157.48.81.202, ,,
,3.26E+13,42.111.18.104, ,,
,3.27E+13,47.29.57.238,,,
,3.28E+13,223.176.44.61, ,,
,3.28E+13,47.247.70.87,,,
,3.29E+13,47.247.211.9,,,
,3.29E+13,106.204.179.231 ,,,
,3.29E+13,223.181.33.162,,,
,3.30E+13,223.179.198.102 ,,,
,3.30E+13,117.224.98.229,,,
,3.31E+13,49.32.80.60,, ,
,3.32E+13,106.193.175.225 ,,,
,3.32E+13,106.207.136.96,,,
,3.32E+13,58.145.189.234,,,
,3.34E+13,58.145.189.225,,,
,3.34E+13,106.76.208.106,,,
,3.34E+13,47.29.221.120, ,,
,3.35E+13,42.108.13.205, ,,
,3.35E+13,42.106.46.85,,,
,3.35E+13,106.203.148.159 ,,,
,3.35E+13,223.188.58.103,,,
,3.37E+13,47.247.245.201,,,
,3.38E+13,112.79.149.85, ,,
,3.39E+13,47.29.14.139,,,
,3.39E+13,123.201.227.13,,,
,3.39E+13,62.209.8.202,,,
,3.41E+13,49.34.96.124,,,
,3.41E+13,157.48.220.181,,,
,3.42E+13,223.230.212.129 ,,,
,3.43E+13,157.33.206.144,,,
,3.44E+13,157.32.110.163,,,
,3.44E+13,49.34.153.173, ,,
,3.45E+13,47.11.213.149, ,,
,3.45E+13,157.36.247.160,,,
,3.46E+13,157.49.52.159, ,,
,3.47E+13,106.192.214.2, ,,
,3.49E+13,45.118.157.85, ,,
,3.50E+13,157.33.229.51, ,,
,3.50E+13,45.248.151.250,,,
,3.51E+13,49.34.89.190,,,
,3.51E+13,47.29.223.19,,,
,3.52E+13,49.34.98.238,,,
,3.52E+13,42.108.189.50, ,,
,3.56E+13,106.66.52.137, ,,
,3.57E+13,47.31.101.47,,,
,3.58E+13,27.97.86.74,, ,
,3.61E+13,157.39.195.146,,,
,3.61E+13,37.39.152.4,, ,
,3.62E+13,106.213.138.2, ,,
,3.62E+13,47.247.125.10, ,,
,3.62E+13,49.34.171.75,,,
,3.62E+13,106.210.87.198,,,
,3.63E+13,49.34.127.131, ,,
,3.63E+13,106.206.28.212,,,
,3.64E+13,157.42.122.208,,,
,3.64E+13,188.71.238.73, ,,
,3.64E+13,47.11.205.141, ,,
,3.64E+13,157.36.183.135,,,
,3.65E+13,49.15.143.249, ,,
,3.65E+13,106.207.189.44,,,
,3.65E+13,49.35.2.12,,,
,3.65E+13,223.179.212.40,,,
,3.66E+13,157.42.6.142,,,
,3.66E+13,49.35.224.39,,,
,3.66E+13,157.42.20.236, ,,
,3.66E+13,42.110.141.136,,,
,3.67E+13,27.97.74.50,, ,
,3.67E+13,47.8.155.225,,,
,3.67E+13,47.29.117.238, ,,
,3.68E+13,88.201.0.254,,,
,3.68E+13,47.29.151.55,,,
,3.69E+13,203.82.79.212, ,,
,3.69E+13,27.56.89.140,,,
,3.70E+13,223.188.157.123 ,,,
,3.70E+13,103.67.156.13, ,,
,3.70E+13,47.30.93.212,,,
,3.71E+13,42.108.247.144,,,
,3.71E+13,157.47.52.87,,,
,3.73E+13,223.237.46.19, ,,
,3.73E+13,157.51.117.129,,,
,3.73E+13,157.41.215.11, ,,
,3.73E+13,106.203.132.14,,,
,3.74E+13,106.219.137.55,,,
,3.74E+13,49.35.113.70,,,
,3.74E+13,157.48.215.77, ,,
,3.77E+13,112.133.251.53,,,
,3.77E+13,223.228.106.106 ,,,
,3.77E+13,42.106.199.64, ,,
,3.78E+13,49.14.88.171,,,
,3.78E+13,47.11.7.144,, ,
,3.79E+13,122.167.54.236,,,
,3.80E+13,223.187.228.147 ,,,
,3.80E+13,49.35.52.86,, ,
,3.82E+13,47.8.182.173,,,
,3.82E+13,1.187.186.62,,,
,3.82E+13,106.67.42.178, ,,
,3.83E+13,139.167.173.29,,,
,3.85E+13,47.9.174.166,,,
,3.86E+13,47.29.171.87,,,
,3.87E+13,47.247.241.89, ,,
,3.87E+13,47.11.221.64,,,
,3.89E+13,106.210.52.207,,,
,3.90E+13,106.198.113.145 ,,,
,3.90E+13,157.48.48.149, ,,
,3.91E+13,106.78.163.76, ,,
,3.91E+13,157.41.204.79, ,,
,3.91E+13,157.48.124.150,,,
,3.92E+13,157.37.250.62, ,,
,3.92E+13,193.188.122.80,,,
,3.92E+13,27.97.82.222,,,
,3.93E+13,157.51.210.192,,,
,3.93E+13,42.108.30.6,, ,
,3.93E+13,157.42.22.44,,,
,3.93E+13,49.33.61.131,,,
,3.93E+13,223.179.222.184 ,,,
,3.93E+13,106.213.164.127 ,,,
,3.93E+13,157.39.69.86,,,
,3.94E+13,106.77.223.107,,,
,3.95E+13,27.57.248.11,,,
,3.95E+13,157.48.97.255, ,,
,3.96E+13,157.49.104.180,,,
,3.96E+13,119.30.38.68,,,
,3.96E+13,47.11.38.107,,,
,3.96E+13,47.30.35.157,,,
,3.98E+13,27.5.24.128,, ,
,3.98E+13,106.76.229.33, ,,
,3.99E+13,49.34.166.97,,,
,3.99E+13,49.230.219.60, ,,
,3.99E+13,94.76.23.50,, ,
,3.99E+13,106.192.209.100 ,,,
,3.99E+13,106.79.230.81, ,,
,4.00E+13,47.247.45.18,,,
,4.01E+13,157.36.236.164,,,
,4.01E+13,49.35.201.246, ,,
,4.01E+13,47.29.243.11,,,
,4.01E+13,47.247.222.50, ,,
,4.02E+13,157.37.160.160,,,
,4.03E+13,106.223.65.3,,,
,4.03E+13,47.11.243.81,,,
,4.03E+13,223.233.55.147,,,
,4.04E+13,47.8.102.84,, ,
,4.04E+13,106.77.49.198, ,,
,4.04E+13,47.247.99.87,,,
,4.04E+13,47.11.251.235, ,,
,4.05E+13,27.56.192.123, ,,
,4.05E+13,157.33.225.173,,,
,4.06E+13,157.49.249.155,,,
,4.07E+13,223.179.252.27,,,
,4.07E+13,42.108.33.161, ,,
,4.08E+13,157.51.197.81, ,,
,4.08E+13,157.42.55.37,,,
,4.08E+13,157.48.86.11,,,
,4.09E+13,106.79.183.67, ,,
,4.09E+13,47.11.200.30,,,
,4.09E+13,106.210.156.46,,,
,4.11E+13,223.184.30.102,,,
,4.11E+13,103.253.39.10, ,,
,4.11E+13,103.52.14.140, ,,
,4.11E+13,169.149.240.53,,,
,4.12E+13,106.208.94.227,,,
,4.13E+13,47.15.194.188, ,,
,4.14E+13,157.37.66.165, ,,
,4.14E+13,171.76.223.159,,,
,4.14E+13,157.37.203.80, ,,
,4.15E+13,106.78.181.12, ,,
,4.15E+13,49.14.87.68,, ,
,4.15E+13,49.34.135.4,, ,
,4.16E+13,49.35.1.8,,, 
,4.16E+13,27.106.71.50,,,
,4.17E+13,157.42.72.132, ,,
,4.17E+13,47.29.250.187, ,,
,4.18E+13,47.8.113.45,, ,
,4.20E+13,106.77.44.246, ,,
,4.20E+13,47.11.173.170, ,,
,4.20E+13,157.48.92.186, ,,
,4.21E+13,154.243.112.215 ,,,
,4.21E+13,1.187.244.71,,,
,4.22E+13,106.206.66.213,,,
,4.22E+13,106.207.229.221 ,,,
,4.23E+13,42.109.130.150,,,
,4.23E+13,1.187.246.80,,,
,4.23E+13,47.15.59.182,,,
,4.23E+13,157.48.36.85,,,
,4.25E+13,157.44.131.119,,,
,4.26E+13,157.48.115.154,,,
,4.27E+13,157.39.196.149,,,
,4.27E+13,175.100.178.46,,,
,4.28E+13,157.48.193.79, ,,
,4.28E+13,157.37.251.252,,,
,4.29E+13,106.207.173.227 ,,,
,4.29E+13,157.49.101.58, ,,
,4.29E+13,47.11.152.173, ,,
,4.30E+13,103.255.5.78,,,
,4.31E+13,106.210.141.119 ,,,
,4.32E+13,106.79.186.174,,,
,4.32E+13,157.42.78.255, ,,
,4.33E+13,106.202.144.216 ,,,
,4.33E+13,157.34.2.84,, ,
,4.34E+13,49.34.138.211, ,,
,4.34E+13,157.42.111.20, ,,
,4.35E+13,49.15.191.33,,,
,4.35E+13,157.49.23.87,,,
,4.35E+13,37.111.233.142,,,
,4.36E+13,94.129.88.45,,,
,4.37E+13,47.11.250.104, ,,
,4.38E+13,106.66.182.183,,,
,4.39E+13,103.75.161.34, ,,
,4.39E+13,157.48.96.203, ,,
,4.40E+13,106.202.164.41,,,
,4.40E+13,47.15.254.174, ,,
,4.41E+13,42.106.192.225,,,
,4.41E+13,106.67.106.91, ,,
,4.41E+13,1.47.161.119,,,
,4.42E+13,223.228.180.69,,,
,4.42E+13,157.48.238.148,,,
,4.43E+13,27.61.172.239, ,,
,4.44E+13,106.202.88.144,,,
,4.44E+13,157.42.52.241, ,,
,4.44E+13,157.42.76.25,,,
,4.45E+13,47.29.212.113, ,,
,4.45E+13,157.48.196.230,,,
,4.46E+13,188.70.53.151, ,,
,4.46E+13,1.187.86.200,,,
,4.47E+13,157.48.13.110, ,,
,4.47E+13,27.57.199.197, ,,
,4.47E+13,106.77.48.58,,,
,4.47E+13,223.228.51.170,,,
,4.48E+13,119.30.45.179, ,,
,4.48E+13,223.227.117.190 ,,,
,4.49E+13,157.33.234.210,,,
,4.49E+13,157.36.182.224,,,
,4.50E+13,157.37.25.36,,,
,4.50E+13,106.211.91.198,,,
,4.50E+13,112.79.128.90, ,,
,4.50E+13,157.33.173.60, ,,
,4.51E+13,106.213.246.251 ,,,
,4.51E+13,47.8.5.38,,, 
,4.51E+13,223.189.67.117,,,
,4.51E+13,49.35.40.12,, ,
,4.52E+13,42.106.46.110, ,,
,4.52E+13,47.29.154.154, ,,
,4.52E+13,157.49.108.206,,,
,4.53E+13,157.37.249.158,,,
,4.53E+13,157.37.239.235,,,
,4.55E+13,1.187.242.166, ,,
,4.55E+13,47.9.93.229,, ,
,4.55E+13,42.107.146.194,,,
,4.56E+13,106.76.16.23,,,
,4.56E+13,169.149.208.130 ,,,
,4.56E+13,223.188.27.216,,,
,4.56E+13,123.136.106.62,,,
,4.57E+13,47.31.80.79,, ,
,4.57E+13,49.34.124.145, ,,
,4.57E+13,106.207.32.4,,,
,4.58E+13,27.57.208.130, ,,
,4.58E+13,49.34.111.119, ,,
,4.58E+13,157.35.240.86, ,,
,4.59E+13,157.39.215.235,,,
,4.59E+13,157.35.235.61, ,,
,4.59E+13,94.129.159.150,,,
,4.60E+13,1.187.245.128, ,,
,4.60E+13,49.203.250.155,,,
,4.61E+13,42.108.173.85, ,,
,4.61E+13,106.209.177.246 ,,,
,4.61E+13,223.237.211.205 ,,,
,4.62E+13,106.192.1.69,,,
,4.62E+13,49.14.87.123,,,
,4.62E+13,27.61.132.142, ,,
,4.62E+13,157.49.79.49,,,
,4.63E+13,47.247.73.34,,,
,4.64E+13,42.106.11.117, ,,
,4.65E+13,157.33.177.31, ,,
,4.65E+13,49.33.76.192,,,
,4.66E+13,223.188.76.109,,,
,4.66E+13,49.34.80.46,, ,
,4.66E+13,49.34.68.76,, ,
,4.67E+13,42.108.106.39, ,,
,4.67E+13,157.37.74.182, ,,
,4.67E+13,157.41.173.65, ,,
,4.69E+13,42.108.230.147,,,
,4.70E+13,89.148.46.234, ,,
,4.71E+13,223.186.251.54,,,
,4.71E+13,157.37.240.57, ,,
,4.72E+13,223.237.132.123 ,,,
,4.72E+13,157.33.204.109,,,
,4.72E+13,42.108.212.72, ,,
,4.72E+13,106.192.145.159 ,,,
,4.73E+13,157.37.198.170,,,
,4.73E+13,106.66.178.82, ,,
,4.73E+13,223.228.116.76,,,
,4.73E+13,47.11.238.46,,,
,4.74E+13,47.29.209.196, ,,
,4.74E+13,49.34.90.85,, ,
,4.74E+13,223.238.113.210 ,,,
,4.76E+13,157.32.40.94,,,
,4.76E+13,223.179.201.117 ,,,
,4.76E+13,157.48.54.83,,,
,4.77E+13,27.59.12.121,,,
,4.80E+13,49.35.119.165, ,,
,4.80E+13,122.163.199.192 ,,,
,4.82E+13,188.236.176.55,,,
,4.82E+13,49.34.116.72,,,
,4.82E+13,27.61.230.102, ,,
,4.83E+13,157.49.20.7,, ,
,4.83E+13,157.51.70.178, ,,
,4.84E+13,42.107.239.137,,,
,4.84E+13,49.34.100.168, ,,
,4.86E+13,106.206.11.124,,,
,4.86E+13,157.49.195.94, ,,
,4.87E+13,157.48.52.107, ,,
,4.87E+13,157.33.151.1,,,
,4.87E+13,157.32.88.208, ,,
,4.87E+13,49.33.67.190,,,
,4.88E+13,157.51.82.106, ,,
,4.88E+13,157.33.228.204,,,
,4.89E+13,106.213.253.144 ,,,
,4.89E+13,47.15.70.132,,,
,4.89E+13,109.161.146.36,,,
,4.89E+13,49.34.55.186,,,
,4.90E+13,137.97.159.79, ,,
,4.90E+13,27.57.193.91,,,
,4.90E+13,106.79.233.225,,,
,4.91E+13,42.106.233.239,,,
,4.91E+13,42.106.44.60,,,
,4.93E+13,47.11.214.252, ,,
,4.93E+13,37.231.72.138, ,,
,4.94E+13,188.236.248.223 ,,,
,4.95E+13,171.76.144.71, ,,
,4.96E+13,157.37.237.223,,,
,4.96E+13,111.125.217.43,,,
,4.97E+13,157.38.197.29, ,,
,4.98E+13,106.211.0.213, ,,
,4.98E+13,42.106.9.246,,,
,5.00E+13,47.29.52.196,,,
,5.00E+13,106.78.167.58, ,,
,5.01E+13,49.34.65.83,, ,
,5.01E+13,183.83.213.240,,,
,5.03E+13,115.42.74.205, ,,
,5.03E+13,106.204.155.224 ,,,
,5.03E+13,42.108.166.107,,,
,5.05E+13,219.91.163.182,,,
,5.06E+13,49.34.114.198, ,,
,5.06E+13,112.110.16.105,,,
,5.06E+13,117.228.29.242,,,
,5.06E+13,157.44.249.188,,,
,5.06E+13,106.76.74.121, ,,
,5.07E+13,47.29.161.240, ,,
,5.07E+13,47.29.28.199,,,
,5.07E+13,223.189.191.17,,,
,5.07E+13,42.106.24.111, ,,
,5.08E+13,39.46.58.233,,,
,5.09E+13,27.57.213.118, ,,
,5.09E+13,106.207.193.173 ,,,
,5.10E+13,49.34.68.165,,,
,5.10E+13,106.210.166.107 ,,,
,5.10E+13,106.223.174.175 ,,,
,5.10E+13,47.11.208.54,,,
,5.11E+13,157.48.76.15,,,
,5.11E+13,223.188.238.164 ,,,
,5.11E+13,106.76.88.185, ,,
,5.11E+13,202.177.245.195 ,,,
,5.12E+13,37.131.100.208,,,
,5.12E+13,42.106.29.46,,,
,5.13E+13,171.51.147.97, ,,
,5.14E+13,171.51.185.168,,,
,5.16E+13,223.228.27.165,,,
,5.17E+13,182.69.23.142, ,,
,5.18E+13,42.106.236.47, ,,
,5.18E+13,106.203.133.153 ,,,
,5.18E+13,106.77.126.72, ,,
,5.18E+13,106.213.201.60,,,
,5.18E+13,157.37.182.36, ,,
,5.20E+13,49.35.240.17,,,
,5.21E+13,1.187.255.19,,,
,5.21E+13,157.37.182.36, ,,
,5.21E+13,37.39.134.82,,,
,5.21E+13,49.32.120.191, ,,
,5.22E+13,49.34.104.83,,,
,5.23E+13,223.225.64.143,,,
,5.23E+13,157.51.204.204,,,
,5.24E+13,157.49.255.208,,,
,5.24E+13,157.41.203.250,,,
,5.25E+13,49.32.143.49,,,
,5.27E+13,37.17.142.58,,,
,5.28E+13,117.219.216.23,,,
,5.28E+13,42.108.195.23, ,,
,5.30E+13,223.184.187.81,,,
,5.31E+13,27.97.3.163,, ,
,5.31E+13,171.79.174.8,,,
,5.31E+13,49.15.179.187, ,,
,5.32E+13,139.167.42.192,,,
,5.33E+13,47.29.141.74,,,
,5.34E+13,103.255.4.34,,,
,5.34E+13,223.185.48.110,,,
,5.34E+13,157.32.16.54,,,
,5.34E+13,157.32.76.23,,,
,5.35E+13,106.209.162.82,,,
,5.36E+13,223.238.34.128,,,
,5.36E+13,157.33.142.187,,,
,5.37E+13,42.106.5.199,,,
,5.37E+13,27.97.172.97,,,
,5.37E+13,157.49.91.178, ,,
,5.38E+13,157.48.253.151,,,
,5.38E+13,106.76.149.233,,,
,5.38E+13,49.34.110.22,,,
,5.39E+13,47.9.145.113,,,
,5.40E+13,106.210.201.233 ,,,
,5.40E+13,49.34.145.183, ,,
,5.40E+13,103.10.31.83,,,
,5.40E+13,47.11.176.93,,,
,5.40E+13,47.11.61.83,, ,
,5.40E+13,47.247.51.169, ,,
,5.41E+13,223.233.17.29, ,,
,5.41E+13,47.247.225.213,,,
,5.41E+13,106.203.143.103 ,,,
,5.42E+13,157.32.0.150,,,
,5.43E+13,106.213.192.102 ,,,
,5.44E+13,42.108.229.75, ,,
,5.44E+13,157.33.142.187,,,
,5.45E+13,223.238.13.9,,,
,5.47E+13,47.29.36.8,,,
,5.48E+13,37.111.130.191,,,
,5.48E+13,157.33.192.229,,,
,5.49E+13,49.34.171.252, ,,
,5.50E+13,157.32.62.37,,,
,5.50E+13,14.195.31.135, ,,
,5.52E+13,171.51.213.81, ,,
,5.53E+13,47.9.161.247,,,
,5.53E+13,119.160.102.250 ,,,
,5.54E+13,49.32.89.160,,,
,5.55E+13,223.182.17.103,,,
,5.55E+13,157.32.47.63,,,
,5.56E+13,205.253.129.88,,,
,5.56E+13,171.60.251.37, ,,
,5.56E+13,106.192.145.191 ,,,
,5.56E+13,106.204.207.25,,,
,5.56E+13,159.65.144.210,,,
,5.57E+13,42.106.42.16,,,
,5.57E+13,106.204.210.128 ,,,
,5.57E+13,47.11.139.104, ,,
,5.58E+13,106.213.142.120 ,,,
,5.59E+13,27.59.201.252, ,,
,5.59E+13,49.35.245.177, ,,
,5.60E+13,157.37.149.14, ,,
,5.60E+13,106.76.45.249, ,,
,5.60E+13,49.35.207.168, ,,
,5.61E+13,157.39.255.130,,,
,5.61E+13,49.35.61.222,,,
,5.62E+13,110.44.127.162,,,
,5.63E+13,106.207.74.174,,,
,5.64E+13,157.41.205.215,,,
,5.64E+13,223.231.69.102,,,
,5.65E+13,27.61.248.39,,,
,5.65E+13,157.37.102.191,,,
,5.65E+13,42.106.1.105,,,
,5.65E+13,47.8.99.16,,,
,5.66E+13,49.35.74.166,,,
,5.66E+13,106.213.196.27,,,
,5.66E+13,223.181.111.204 ,,,
,5.66E+13,49.34.75.96,, ,
,5.67E+13,1.187.188.75,,,
,5.67E+13,37.231.46.159, ,,
,5.69E+13,1.187.250.242, ,,
,5.69E+13,157.49.49.180, ,,
,5.70E+13,106.215.222.101 ,,,
,5.70E+13,94.129.174.14, ,,
,5.70E+13,106.206.72.173,,,
,5.71E+13,157.33.226.181,,,
